created_at,username,full_text,label
Sat Jun 29 13:58:00 +0000 2024,,@StefanAntonio__ mau upacara 17 Agustus di ikn.. https://t.co/Ui8ZFn9IVU,Neutral
Sat Jun 29 13:57:09 +0000 2024,,@tempodotco ikn ga kelar wkwkwk,Negative
Sat Jun 29 13:56:51 +0000 2024,,@5teV3n_Pe9eL Presiden 10 tahun dari cina yg modalin cina ngutang ke cina tenaga kerja dari cina bikin perumahan buat cina bikin ikn buat cina...trs pribumi mau kemana ? Ke cina ? Atau ini negara yg berubah jadi bagian cina ?,Negative
Sat Jun 29 13:53:36 +0000 2024,,Daerah sekitar IKN Nusantara akan berkembang pesat dengan investasi dan infrastruktur. #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/2wJusCWnId,Positive
Sat Jun 29 13:53:19 +0000 2024,,Daerah sekitar IKN Nusantara akan berkembang pesat dengan investasi. #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/R1aRq8UBtu,Positive
Sat Jun 29 13:52:36 +0000 2024,,Daerah sekitar IKN Nusantara akan berkembang pesat dengan investasi. #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/aCq5xZ7DR8,Positive
Sat Jun 29 13:49:55 +0000 2024,,@forever_brovlog Penasaran IKN bakalan kayak gimana,Neutral
Sat Jun 29 13:49:47 +0000 2024,,Soal Esemka Soal ekonomi meroket soal 10 juta lapangan kerja soal kurs rupiah soal investasi soal food estate soal IKN &amp,Neutral
Sat Jun 29 13:47:41 +0000 2024,,@HumorJonTampan Omon2 Sumedang .. https://t.co/XVJ2BQzwF0,Neutral
Sat Jun 29 13:38:13 +0000 2024,,@cagubnyinyir2 Sebelumnya sudah ada 7 negara yg memindahkan ibukotanya... dan sejauh ini baik-baik saja... Lalu kenapa dimari masalah pemindahan ibukota ributnya kayak pasar temawon?... IKN sudah menjadi kesepakatan para penyelenggara negara... biarkan mr,Neutral
Sat Jun 29 13:37:51 +0000 2024,,Benar sekali jawabannya adalah IKN berlokasi di Kabupaten Kutai Kartanegara dan Kabupaten Penajam Paser Utara Dan kali ini ternyata tim Chitoge berhasil mengembalikan tarikannya!,Neutral
Sat Jun 29 13:37:43 +0000 2024,,@pengen6packss IKN sangat berkualitas yaa,Positive
Sat Jun 29 13:36:33 +0000 2024,,@__LOVE_AG4EVER @jokowi apa yang dapat dibanggakan dengan IKN ini kenyataannya sama juga dengan DKI Jakarta banjir nya ~ lebih baik dibatalkan saja proyek mangkrak dan gak jelas inihttps://t.co/L7x2EHWc7y,Negative
Sat Jun 29 13:35:34 +0000 2024,,Menteri BUMN meminta PLN terus melakukan pengembangan penyediaan energi bersih di Kalimantan yakni h https://t.co/hrXQIFk8IT,Positive
Sat Jun 29 13:31:53 +0000 2024,,@kumparan Optimis tapi realitis bayang bayang sepanjang badan. Daripada katak ingin jadi sapi IKN kayak Dubai,Neutral
Sat Jun 29 13:29:50 +0000 2024,,@akurossa_rossa Keren betul! Pembangunan IKN bisa berjalan dengan semestinya,Positive
Sat Jun 29 13:22:34 +0000 2024,,@aqetfd Aku mah minta loker aja di ikn,Neutral
Sat Jun 29 13:21:33 +0000 2024,,PLN pastikan seluruh pembangkit yang melistriki IKN dari energi bersih https://t.co/ZUSlZ8QE61,Positive
Sat Jun 29 13:21:27 +0000 2024,,@diabloasdanzo gajadi soalnya ikn belum selesai,Neutral
Sat Jun 29 13:18:43 +0000 2024,,IKN Nusantara when mati lampu :,Neutral
Sat Jun 29 13:18:32 +0000 2024,,IKN bakal mangkrak Kalau Jokowi mampu keppres pemindahan ibu kota negara akan ditandatangani sendiri sekarang. Tanda Tangan Keppres IKN Diserahkan ke Prabowo Rocky Gerung: Penanda IKN Nggak Akan Jalan! https://t.co/z1ntTTv7LR #IKNProyekGagal #IKNProyekGagal https://t.co/YZUoEhsInc,Neutral
Sat Jun 29 13:14:05 +0000 2024,,Menteri BUMN Apresiasi Gerak Cepat PLN Hadirkan Energi Bersih di IKN https://t.co/VvjBKwKOFd https://t.co/Y4diKTshE4,Positive
Sat Jun 29 13:14:05 +0000 2024,,Istana Presiden hingga Kantor Kementerian di IKN Teraliri Listrik dan Gas https://t.co/j0AV79sMk8 #beritasatu #news #berita,Positive
Sat Jun 29 13:13:30 +0000 2024,,@DS_yantie kenapa ga di IKN yang di banggakan itu ya...,Neutral
Sat Jun 29 13:13:04 +0000 2024,,@hnurwahid ibukota RI = Jakarta IKN apa itu ??? Indonesia bukan Nusantara Boss gunakan otak oiii,Neutral
Sat Jun 29 13:11:08 +0000 2024,,@RicKY_KCh kan di indo mah dari presidenya sanpe mentrinya pada muka badak ....dan mentri di konoha yg ga jujur di piara ... apa lg yg kmren mntri yg di ksh tulang ..lngsng ga ada suaranya ..yg tdinya kritik food estate dan ikn ...,Negative
Sat Jun 29 13:10:16 +0000 2024,,@AbyAlthaf @StefanAntonio__ IKN itu apa ? Indonesia ibukotanya Jakarta . Nusantara yg mana ? gunakan nalar ouiiiiii bebal amat hoho,Neutral
Sat Jun 29 13:08:53 +0000 2024,,@M3n4ngtrus Diih ngapain marah..biasa aja..dr jaman sby juga uda biasa..tp kenapa pak jokowi enggak milih di ikn aja?biar liat progres dr project kebanggaan indonesia itu.sekalian para pendukungnya nemenin beliau disana. Seru pasti.,Neutral
Sat Jun 29 13:07:35 +0000 2024,,Menteri BUMN Apresiasi Gerak Cepat PLN Hadirkan Energi Bersih di IKN https://t.co/nR12W4o2WB,Positive
Sat Jun 29 13:04:40 +0000 2024,,@tempodotco masih penasaran apakah sistem keamanan &amp,Neutral
Sat Jun 29 13:00:58 +0000 2024,,@KaZep7 @PakatDayak_ Enya jang kaset kudu eling.hirup kudu ngabela sasama Rakyat Anu di kagencet ku kabijakan pamarentah NU teu berpihak KA rahayat na.. Ulah kena didinya Hirup senang teu paduli kanasib sasama.hayu Weh ngabelaan joko.emang IKN paedahna na,Negative
Sat Jun 29 13:00:01 +0000 2024,,Kementerian Komunikasi dan Informatika Republik Indonesia melalui Direktorat Informasi dan Komunikasi Perekonomian dan Maritim menyelenggarakan Temu Influencer dengan tajuk. #Kominfo #IKN #MedcomId https://t.co/Qmr0NSFPxZ,Positive
Sat Jun 29 12:53:56 +0000 2024,,@Metro_TV Hhmmm....berarti ikn gagal jadi ibukota....,Negative
Sat Jun 29 12:50:35 +0000 2024,,@abu_waras Loh kirain bakal di IKN,Neutral
Sat Jun 29 12:40:36 +0000 2024,,Sebanyak 14 unit rumah dinas menteri di IKN akan siap huni pada akhir Juli mendatang. https://t.co/U7WMtPslGz,Positive
Sat Jun 29 12:37:11 +0000 2024,,Menteri BUMN Apresiasi Gerak Cepat PLN Hadirkan Energi Bersih di IKN https://t.co/6XH2NCPo1h,Positive
Sat Jun 29 12:35:14 +0000 2024,,@tempodotco Hhmmm....ya tidak perlu heran lah.... seperti halnya tiang depan istana presiden ikn itu pake kalsiboard.. (gambar bisa diperpesar pada tiang yg belum selesai)... https://t.co/AnNedbtGhY,Neutral
Sat Jun 29 12:34:11 +0000 2024,,@wangiwinwin Selamat Malming pak RW mau minta stample pindah ke IKN ada di pos jam brp?,Neutral
Sat Jun 29 12:32:48 +0000 2024,,@mumaxxmuma pov salah belok di istana negara ikn https://t.co/NUopOcARMU,Neutral
Sat Jun 29 12:32:10 +0000 2024,,Pasokan Listrik dan Gas di IKN Siap Dipenuhi oleh BUMN https://t.co/YbBV3oU6PI #beritajogja #jogja #jogjaistimewa https://t.co/qGFh4wOjzj,Positive
Sat Jun 29 12:26:46 +0000 2024,,Gerak Cepat PLN Hadirkan Energi Bersih di IKN Diapresiasi Menteri BUMN https://t.co/fll64wPesC,Positive
Sat Jun 29 12:24:27 +0000 2024,,@erickthohir Ada hampir 50 BUMN yg terancam bangkrut masih aja sibuk urus IKN dan bola yg tdk jelas kemana arahnya mending mundur deh kalau tdk sabggup,Negative
Sat Jun 29 12:24:22 +0000 2024,,@Stef_Rud @M3n4ngtrus Iya betul harusnya lokasi di IKN jadi menunjukkan totalitas,Neutral
Sat Jun 29 12:23:37 +0000 2024,,@hansssolo Jual tuh ikn klo laku,Negative
Sat Jun 29 12:22:49 +0000 2024,,@DS_yantie Lokasi nya bukan di ikn ya,Neutral
Sat Jun 29 12:21:12 +0000 2024,,Menteri BUMN Erick Thohir memastikan kebutuhan energi melalui jaringan listrik dan gas untuk kantor-kantor pemerintahan di IKN dalam kondisi yang siap. #bisnisupdate #update #bisnis #text https://t.co/fozbgwer6Q,Positive
Sat Jun 29 12:18:37 +0000 2024,,PTPP berkomitmen untuk selalu mengedepankan safety dan kualitas pekerjaan serta optimis dalam menyelesaikan proyek-proyek yang telah di amanahkan di IKN terutama proyek Lapangan Upacara &amp,Positive
Sat Jun 29 12:17:50 +0000 2024,,#uPPdate dari IKN (29/06) Menteri BUMN Erick Thohir didampingi oleh Direktur Utama PTPP Novel Arsyad laksanakan Kunjungan Kerja ke Lapangan Upacara dan Istana Negara 🇮🇩 Kunjungan kerja ini bertujuan untuk meninjau kesiapan menuju kegiatan acara Upacara Bendera 17 Agustus 2024. https://t.co/8nRDIb2mqT,Positive
Tue Jul 30 23:59:56 +0000 2024,,@elisa_jkt Setiap hari adalah hari kebalikan di IKN,Neutral
Tue Jul 30 23:59:51 +0000 2024,,Pembangunan IKN jangan dipaksakan Catatan : Pembangunan IKN YANG PENTING SESUAI WAKTU PENGERJAAN YANG DIJADWALKAN DAN DIJANJIKAN Menteri PUPR : ... LU minta 17 agustus itu dah siap semua cukk... !!!,Neutral
Tue Jul 30 23:59:26 +0000 2024,,@PTBestcorp @panconggggg @KemenPU Iyalah klo emang bisa kayak gitu kenapa ga dari daerah yg ramai dulu. Atau klo mau pemerataan mulai dari daerah sumatra/sulawesi. Kenapa harus mulai dari IKN?,Neutral
Tue Jul 30 23:58:54 +0000 2024,,@piyopikavet Kan emang belum selesai masih tahap testing ngantor di IKN nya aja masih testing cuma 3 hari #begituucapbuzzer hehehe..,Neutral
Tue Jul 30 23:58:51 +0000 2024,,@5teV3n_Pe9eL Mungkin mereka di anggap BUKAN pemilik ( IKN ),Neutral
Tue Jul 30 23:58:45 +0000 2024,,Tentang Pembangunan IKN Presiden Jokowi Titip Pesan pada Menteri Basuki https://t.co/d0aWXaYuos,Neutral
Tue Jul 30 23:58:25 +0000 2024,,@RyaWiedy Will be proyek mangkrak. IKN is just personal ambition of Jokowi,Negative
Tue Jul 30 23:57:35 +0000 2024,,@RagilSemar Padahal lebih baik anggaran ini dibuat undangan ke anak2 muda berprestasi di bidang yg ada sangkut pautnya dgn pembangunan tata kota malah artis dan influencer. Sebenernya mau serius bangun IKN atau serius bangun dukungan?,Neutral
Tue Jul 30 23:57:20 +0000 2024,,@RyaWiedy Candi IKN. Emangnya Prabowo dan Rakyat mau bayar hutang 2025-... Pajak yang dinaikkan iurannya yang ditarik.?,Neutral
Tue Jul 30 23:57:18 +0000 2024,,@yusuf_dumdum Berpesta2 di IKN penyebab negara punya banyak hutang yg menyebabkan ekonomi negara goyang banyak PHK.. sakit hati saya lihat video ini..,Negative
Tue Jul 30 23:57:18 +0000 2024,,@Minang_cyber Anna dari awal nolak. Ada temen di tl yg tiba2 nongol dm maksa dukung kalau ikn tdk di dukung konoha akan di kuasai khilafah. .. Dobokzzz!!,Negative
Tue Jul 30 23:56:51 +0000 2024,,@xMustofaNahrax @jokowi Bodoh ... Nama ibu kota Indonesia kan Nusantara Logo IKN tertulis jelas diatas tulisan Nusantara. Yg bermasalah itu bkn tulisan Nusantara tapi hati dan otak kalian. Yg motifnya cuma sentimen dan sakit hati,Negative
Tue Jul 30 23:56:47 +0000 2024,,@RagilSemar Yg paling berbahaya adalah mereka ini gapeduli apaitu F* IKN mereka berangkat cuma pikirin Exposure dan duit.,Negative
Tue Jul 30 23:56:22 +0000 2024,,@narkosun Kok yang ada orang orang lagi kemping makan sate dan gule kambing ya mana pembangunan hotel aktivitas kerja orang kantoran dengan gedung megah??? Kenapa dengan ikn???,Negative
Tue Jul 30 23:55:48 +0000 2024,,@sociotalker @tatakujiyati Prof. Siti Zuhroh Pengamat Politik BRIN Pembangunan IKN baru 15 % . Walaupun dikebut seperti apapun akan sulit tercapai. Apa urgensinya ajak artis2. Jangan gunakan mereka untuk pencitraan Jokowi. Yang menjadi masalah apa target2,Negative
Tue Jul 30 23:55:47 +0000 2024,,@dean_deanlova @xMustofaNahrax @jokowi Namanya juga IKN bukan IKI(IBU KOTA INDONESIA),Neutral
Tue Jul 30 23:55:39 +0000 2024,,Emang kemaren tekor ya ngongkosin seleb ke IKN?,Negative
Tue Jul 30 23:55:22 +0000 2024,,https://t.co/o80yjsd60g IKN SORRY,Neutral
Tue Jul 30 23:55:14 +0000 2024,,@DokterTifa Wes opo menneh kiiii....gedung ikn..mau seperti candi rmh sakit kek panti jompo kek studio foto kek atau yg lainx terserah mrk kan yg buat bangun gedungx duit kita jg...ia brrti milik kt juga dong..entr ramai kt minta warisan pd mereka krn dui,Negative
Tue Jul 30 23:55:05 +0000 2024,,@inboundandhot Yang penting buat si Jokowi namanya akan dicatat sebagai Presiden RI Pertama yang berkantor di IKN. Yang lain mah tak penting... Jangan Kaget ya....,Neutral
Tue Jul 30 23:44:30 +0000 2024,,@PartaiSocmed @jokowi Buang buang duit pembangunan IKN unfaedah sementara banyak sekolah sekolah yang hampir rubuh malah kayak kandang hewan,Negative
Tue Jul 30 23:44:06 +0000 2024,,Top 3: Kecanggihan Taksi Terbang IKN Bikin Penasaran https://t.co/kRgaixSQs1 #Bisnis,Positive
Tue Jul 30 23:43:42 +0000 2024,,@mas_veel Jadi lu pendukung Israel? Pak Ganjar konsisten menolak Israel karena itu sikap resmi negara. Dulu dicela ramai2....eh sekarang yg sedikit bau Israel dikecam habis-habisan. Kalau masalah IKN siapapun yg jadi presiden ya harus mau karena sdh ditet,Negative
Tue Jul 30 23:43:05 +0000 2024,,Whosh aja KCIC Made in China di framing Influenser gagal karena kurang penumpang bangkrut Esemka sekarang malah IKN kok ada yg percaya ya ?,Negative
Tue Jul 30 23:43:04 +0000 2024,,@tempodotco Kan kata Ridwan Kamil 2 bln lagi IKN akan macet seperti JKT. Membual atau nyindir. ??,Negative
Tue Jul 30 23:41:13 +0000 2024,,@zy_zy_lestary Silakan para penyembah @jokowi pindah ke IKN semuanya... Mudah-mudahan kalian betah di sana,Neutral
Tue Jul 30 23:40:13 +0000 2024,,@adri_7i Bangun gunakan pajak dari 16 % juga kan IKN hebat,Neutral
Tue Jul 30 23:40:03 +0000 2024,,@KemensetnegRI Semoga pindah di ikn dengan keluarganya sekalian pak harus memberi contoh dari nol pak,Positive
Tue Jul 30 23:39:56 +0000 2024,,@alisyarief hal² yg tdk bermanfaat selama 'masa piknik-nya' di IKN trs di beritakan begitulah kalo seseorang &amp,Neutral
Tue Jul 30 23:39:30 +0000 2024,,@BBerizik Set ikn kan jd kebanggaan elu kenapa elu ga ikut pindah lebih awal ke ikn set kan katanya sdh kayak di huni set,Neutral
Tue Jul 30 23:39:00 +0000 2024,,Rute Wisata Kapal Pinisi ke IKN Kaltim Mulai Berlayar 1 Agustus 2024 Menhub Siapkan 1 Kapal Lagi https://t.co/4JKLupNILi lewat @tribunkaltim,Positive
Tue Jul 30 23:38:59 +0000 2024,,Jadi yg tidur nyenyak Juni kemaren di IKN Presiden Jokowi yg mana..? Gw jadi ngeri nih pak @jokowi https://t.co/IHdiCo6yh3,Neutral
Tue Jul 30 23:38:57 +0000 2024,,Tidur saya tidak nyenyak semalam di IKN. Saya ngomog apa adanya saja. Punya istri sudah masuk monopouse. maunya berprinsip kepalang edan seperti Hasyim Asyari tapi takut dikemplang Jan Ethes.. https://t.co/4ZM5VGNCNP,Neutral
Tue Jul 30 23:38:18 +0000 2024,,@tempodotco Siapa yang akan naik itu kereta .. maaaliiiih ! ... IKN masih sepiiii woi! . . . otak mana otak ... otak .. . . . . .,Negative
Tue Jul 30 23:38:13 +0000 2024,,Siapa yang akan naik itu kereta .. maaaliiiih ! ... IKN masih sepiiii woi! . . . otak mana otak ... otak .. . . . . .,Negative
Tue Jul 30 23:37:38 +0000 2024,,Dengan menegakkan Hukum secara tegas tanpa pandang dulu baru bisa membuat orang ciut nyalinya yg mau bikin masalah atau kejahatan Investor jadi ngeri ngeri sedap menahan diri yg mau investasi di IKN juga masalah ini. Lha peraturan bisa berubah sewaktu-waktu tergantung situasi.,Neutral
Tue Jul 30 23:35:55 +0000 2024,,@RagilSemar Ooo ini tujuannya menggandeng influencer buat ngendorse IKN Sementara itu warga sekitaran IKN hanya bisa melihat dan tidak bisa masuk karena mereka gak punya usaha laundry,Negative
Tue Jul 30 23:35:51 +0000 2024,,@ike_hw71 @duniabulat5 Rakyat nya di palak bayar pajak pemimpin dan influencer yang pesta pora di ikn itulah negeri konoha,Negative
Tue Jul 30 23:35:25 +0000 2024,,@jokowi gmn.. katanya ga nyaman bobo pertama di ikn??,Neutral
Tue Jul 30 23:35:15 +0000 2024,,Update Terkini IKN Sambut 17-an Hotel Nusantara Terima Tamu-Air Keran Bisa Diminum https://t.co/1N0wwUN6B6,Positive
Tue Jul 30 23:34:40 +0000 2024,,@OposisiCerdas Penasaran mah bukan IKN elu2 pada yang bangun elu2 pada yang bangga2in elu2 juga yang bilang penasaran......ngotak ah dikit!,Negative
Tue Jul 30 23:34:35 +0000 2024,,@heroineaddick_ @fredeks90 @rosidagusrosid @nalar_logis @sociotalker Sekalipun pihak asing uda ada yg nolak tp emg blm dibuka. Jatah PMA itu di klaster kedua yg paling cepat di OKTOBER. Jd ya wajar PMA msh kosong yg ga wajar kaum abah teriak² IKN kosong,Negative
Tue Jul 30 23:33:33 +0000 2024,,Heboh! Presiden Jokowi Reshuffle Kabinet di IKN Istana: Tidak Benar! https://t.co/lbvGTvTxVf,Neutral
Tue Jul 30 23:33:30 +0000 2024,,Era Jokowi yg dibangun itu sarana ekslusif Jalan Tol KA Cepat PLBN yg super megah bandara2 kecil di daerah KA Cepat IKN... Bersinggungan dgn kepentingan publik kecil akibatnya daya beli dan tingkat konsumsi melemah..,Neutral
Tue Jul 30 23:33:14 +0000 2024,,@dinulfadli_ pengen ke IKN terus makan nya kepiting di Dandito Balikpapan.. nginep nya di Pentacity Hotel..,Neutral
Tue Jul 30 23:32:17 +0000 2024,,Padahal kisah IKN ini sdh berakhir 20 Oktober bukan?,Neutral
Tue Jul 30 23:32:13 +0000 2024,,@mas_veel Nggak ada duit boss anggaran resmi untuk ikn 17trilyun doang baru terbangun 15% buktikan saja katanya ada 300 investor dari dulu juga bilang pada antri investornya BIG BULLSHIT BGT!!!!,Neutral
Tue Jul 30 23:31:44 +0000 2024,,@psi_id Pembangunan merata bangun kota2 daerah yg sudah ada ️️️ Pembangunan merata bangun ikn ️️️ https://t.co/t7IC1G5XSu,Neutral
Tue Jul 30 23:30:11 +0000 2024,,@DokterTifa Harusnya DPR tanyain dong tuh ngapain si mukidi ngajak infuencer ke IKN..? Adakah manfaatnya..? Kalau cuma buat seneng2 dan makan2 doang buat apa..? Serasa ini negara konoha mmg punya dia tok..!,Negative
Tue Jul 30 23:29:41 +0000 2024,,@zy_zy_lestary Prabowo mana mau ke IKN!! Jd istana demit dah!!,Negative
Tue Jul 30 23:28:28 +0000 2024,,Seriusan? Bayar influencer gitu terus kita dengerin komentarnya soal IKN? Wkwk,Negative
Tue Jul 30 23:27:50 +0000 2024,,Influncer dibayar difasilitasi so hanya akan menyampaikan hal2 yg positif saja ttg IKN. https://t.co/aDbS0ybCwF,Positive
Tue Jul 30 23:27:43 +0000 2024,,Capexnya Microsoft setahun $64bn. Bisa bikin dua IKN.,Neutral
Tue Jul 30 23:27:15 +0000 2024,,@Mdy_Asmara1701 IKN aja yang dipikirkan sama beliau. Indonesia cuman IKN doang isinya,Neutral
Tue Jul 30 23:26:53 +0000 2024,,@NenkMonica Duh piknik say..... mereka smua influencer n artis... biar d kontenin perkembangan ikn gini loh... u org kalimantan bisa nikmati sj klo sdh selesai ... mereka nggak ush d repotkn lg tinggal nikmati ajaaa... pahammmmm,Neutral
Tue Jul 30 23:25:28 +0000 2024,,@inboundandhot Duit rakyat sudah ditelan banyak oleh IKN ini. Ya udah biarin aja sederhana. Meski aku yakin lama kelamaan juga mewah sendiri tanpa diminta. Kan ini mah baru beres. Inget ya IKN ini harus jalan. Gak boleh gagal. Gak boleh sepi. Duit rakyat,Positive
Tue Jul 30 23:25:12 +0000 2024,,Menhub Ungkap Bandara IKN Bisa Didarati Pesawat Raksasa di Desember https://t.co/tRKqijBN6i,Positive
Tue Jul 30 23:25:03 +0000 2024,,Menghasilkan keputusan dan terobosan apa selama ngantor di IKN...?,Neutral
Tue Jul 30 23:25:02 +0000 2024,,caranya Herkules kasih Kantor di Ikn masbro,Neutral
Tue Jul 30 23:24:06 +0000 2024,,@T0M5helby Boleh2 aja .. dimulai aja dg tidak bocornya anggaran ikn,Neutral
Tue Jul 30 23:23:36 +0000 2024,,@HermanLanang232 IKN hanya buat cari sensasi aja,Negative
Tue Jul 30 23:23:13 +0000 2024,,Kamar Dagang dan Industri (Kadin) Provinsi Kalimantan Timur menawarkan 13 ribu hektare lahan persawahan di Kabupaten Penajam Paser Utara (PPU) untuk mendukung program ketahanan pangan Ibu Kota Nusantara (IKN). Usul ini diajukan mengingat pertumbuhan ... https://t.co/qvIZ7xxcTW,Positive
Tue Jul 30 23:22:38 +0000 2024,,@xMustofaNahrax @jokowi Nama IKN Nusantara Dan itu yang dipromosikan Nama Indonesia sudah terkenal. Gitu aja,Neutral
Tue Jul 30 23:22:21 +0000 2024,,@inboundandhot Yang terpenting IKN harus berhasil. Jangan jadi kota hantu macam kota Naypyidaw. Awas aja si Gibran beneran ogah pindah ke IKN apa apaan mau coba mubazirkan duit rakyat? Pantau Gibran!,Neutral
Tue Jul 30 23:21:49 +0000 2024,,Apalagi gw uang pajak gw lu sia2 in buat bangun istana kardus para pejabat lu ama anak lu nipu se-Indonesia katanya ada investor buat IKN di kira rakyat jelata nenyak kali tidurnya kalo uang pajaknya buat hal yang ga perlu?,Negative
Tue Jul 30 23:21:27 +0000 2024,,@narkosun Sakit hati ya liat pembangunan di IKN?,Negative
Tue Jul 30 23:21:18 +0000 2024,,@T0M5helby Hahaha koplak...IKN nya aja sdh penuh kejahatan. Mslh mengusir tanah ulayat dll dll,Negative
Tue Jul 30 23:20:57 +0000 2024,,@small_mofo_MK3 wkwkw kok ada yang masih percaya orang yang mikih bangun rumah di karanganyar ketimbang bangun di ikn yg kata tuh orang sangat bagus,Negative
Tue Jul 30 23:20:40 +0000 2024,,@KompasTV Kalo Jokowi merasa tdk nyaman tidur di IKN mk itu bermakna ganda diantaranya krn Jokowi merasa jabatannya sebagai kepala negara dan kepala Pemerintahan RI Sebentar lagi dia wajib berhenti sesuai UU.,Negative
Tue Jul 30 23:20:32 +0000 2024,,@mas_veel Opa Wowo mikirin makan gratis rakyat sendiri. Opa Wowo mikirin komunikasi dg Luar Negeri. Opa Wowo dari Perancis Serbia lanjut Turki. Opa Wowo ke IKN cuma basa basi. IKN cuma rame 17 Agustus HUT RI. IKN Munk Craaak n Matiii . OK Gas jangan ngeGa,Negative
Tue Jul 30 23:20:07 +0000 2024,,Hanya orang-orang yg otaknya sehat dan hatinya tulus saja yg bangga dgn proyek IKN. Pembangunan IKN itu adalah amanat UU yg dibangun dgn uang rakyat. Dan ane berani menyimpulkan hanya orang-orang sakit jiwa yg menghendaki proyek IKN ini mangkrak. Baravo pak @jokowi ! https://t.co/gdAVLlRWsz,Positive
